transaction_id,date,category,product,price,quantity
0840405a-ffd2-4491-9ff3-89aa4c36a70c,2024-11-13,Clothing,Jeans,284.87,6
dcb91d5f-593c-472b-8347-dbca7321a8b2,2024-06-08,Toys,Lego Set,317.01,3
dd83ad03-7066-4289-9644-84a0d1151fff,2023-07-29,Clothing,Shoes,271.79,10
cfd7f3b9-c68f-4ba5-9e0d-02b5fe7402cd,2024-02-09,Electronics,Smartphone,424.56,10
bcd4344f-cf8a-468e-b5ba-93573ca87f31,2023-09-07,Home,Chair,400.11,8
dc6dafff-59c2-4153-b06b-0f0c96822e22,2024-04-21,Clothing,Hat,238.8,9
6d9c5b50-a1fd-4187-9c3a-1e0bb5f3f8aa,2024-11-20,Books,Science,262.57,8
c8ebe27a-23a4-470e-9dbc-15c02a7dc57c,2023-10-15,Electronics,Tablet,138.25,8
ce315937-34fa-42b6-9043-7e4c34e50699,2024-03-12,Home,Chair,150.07,3
88438de2-59cf-4b0d-91f0-647d0f321333,2024-05-19,Electronics,Laptop,167.7,10
2b1ac76c-89ec-4c51-98cb-aa5247f53019,2023-05-08,Books,Comics,119.29,4
4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,2023-04-19,Toys,Doll,375.35,5
f3d04ffb-4470-4848-929e-cc924a11be44,2023-08-13,Electronics,Smartphone,348.07,4
e67093a0-fc48-4615-83b0-b35cdba6fdf8,2024-02-10,Electronics,Headphones,367.74,1
22b5f457-1860-4d28-90af-b235ade68f51,2024-06-15,Clothing,Shoes,184.13,2
695e5ea9-c923-4c64-8006-2b5bf67839b2,2023-06-07,Books,Comics,282.43,1
46feacd4-fe13-43cd-8f2d-5c15eb346d3a,2024-09-14,Books,Fiction,457.74,8
b390b059-207b-4e21-a7e8-d18eddf6d4ac,2024-04-20,Toys,Puzzle,304.58,2
257035db-3fea-490a-a1f8-072dddb7570e,2024-07-07,Books,Biography,394.22,4
3f5fbf4f-d417-4230-9274-ee11b61df906,2023-10-15,Electronics,Laptop,286.82,10
64880945-ad1d-4537-97f3-4368c2efeecb,2024-02-07,Toys,Board Game,463.23,7
a1e518a2-93d2-48d4-a465-5c397d4d2add,2024-04-13,Books,Non-fiction,389.34,7
600b4b35-6a0a-47d5-a0b8-575544caa5a2,2023-07-14,Toys,Puzzle,338.68,1
cb6ad0c7-a235-4dd4-9355-08d073b5bad5,2024-01-01,Books,Non-fiction,304.75,6
67213a70-17d5-4f59-84d5-98f7e14fe093,2023-12-25,Books,Comics,174.08,6
b1d81887-4739-4c7b-bff3-0c8d83ff3e96,2023-06-12,Clothing,Shirt,45.35,9
7466ef02-5e7b-42c8-a097-dedbefb3b939,2024-12-27,Books,Biography,254.99,4
94fb09f0-53c9-4ae7-bcf0-7bb3f343d9eb,2023-09-13,Toys,Board Game,290.13,1
d8dff535-c62d-4aea-9e70-bd3000a21367,2024-12-20,Electronics,Laptop,450.44,4
f8ded777-bb1e-4ae8-97d8-21b8bb93cd40,2024-08-02,Clothing,Shoes,12.68,5
b28187c4-aa05-4442-a284-e8fd755cee2a,2024-07-12,Books,Fiction,212.22,5
cbb18c79-1036-408d-99a0-90075bb47c18,2024-10-23,Books,Science,357.13,2
f7d7465d-37c3-43c9-a5d0-b51788d00abd,2024-12-20,Toys,Puzzle,372.71,5
7ea5a387-363b-45cb-9329-37246dfd171a,2023-04-15,Clothing,Jeans,435.38,5
48998e5f-d40e-43ce-92a7-4a4144bed486,2023-05-07,Books,Biography,16.85,9
216e9fe5-93f3-4596-8c1c-8b0556771f36,2024-02-11,Electronics,Laptop,495.02,9
c9ce44bd-7c3f-4add-9a38-5db590eeb067,2024-07-08,Electronics,Laptop,259.87,6
c3231466-aebb-490e-a4e7-51de57ff51d9,2024-10-05,Books,Science,459.72,1
a04d4d14-197d-4ae1-8bc2-ea720c648ca2,2024-01-03,Electronics,Headphones,180.41,2
042b03ca-75a7-4686-9632-1d31c8acffcf,2023-01-07,Clothing,Shoes,349.98,6
28719b9b-db8f-4e32-adef-50031fce01e3,2023-09-03,Books,Non-fiction,357.43,6
fde91c42-002c-4c22-b4de-5f7070f81dba,2023-11-19,Toys,Action Figure,171.72,7
fee5ce69-33cb-402e-ad84-414df54191ea,2023-05-19,Clothing,Jacket,297.78,10
e1d46f82-21c5-4e41-a8ce-e951b0478ea4,2023-04-26,Electronics,Smartwatch,58.35,10
dfda35b2-28b2-4f21-8d47-0ed6a6663769,2023-12-31,Books,Fiction,41.51,1
17e52113-4626-43be-a068-8849eec71a30,2023-02-21,Clothing,Jacket,475.21,3
1519830c-4019-4303-9c45-7e4da79313b8,2023-01-04,Electronics,Headphones,317.26,4
a61f0b96-e75f-445a-aa1d-3fc65f31273d,2023-08-30,Books,Biography,148.2,6
a0279a18-6576-4410-8d41-ee472a5fda18,2024-06-27,Home,Lamp,351.56,6
c156e501-b30e-46e8-b9da-5f8c4e35da80,2023-05-25,Toys,Board Game,363.24,8
1758d47e-a7cd-4143-ade2-14293bf0d9c1,2023-06-03,Electronics,Smartwatch,458.59,8
36a2c52b-0047-4139-985d-f528b4258e19,2024-06-22,Electronics,Smartwatch,46.48,1
97fb613a-21f8-4d06-93f3-cade7a10013f,2023-03-13,Home,Blender,298.81,3
71efe72a-ae13-491e-84fa-4c7239e7a4f1,2024-02-21,Home,Toaster,338.58,8
57f479b5-b212-46ee-8210-63710260a123,2023-12-22,Clothing,Shoes,192.79,3
dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,2023-09-14,Toys,Puzzle,92.48,8
7a4a902f-21d6-4b0f-b1ac-040d6c1cc405,2023-03-14,Toys,Lego Set,143.25,9
16de66c9-6210-4ef6-ba9c-43081221cddf,2023-02-16,Electronics,Smartphone,119.97,6
1a6b6a7d-1a38-4ad6-8e53-2ffdbb134f02,2024-04-29,Home,Lamp,173.85,8
4c9bff5c-e188-4eaf-9e18-85c35037cd6b,2023-12-30,Toys,Lego Set,261.25,7
d038e153-c601-418b-a1fa-01ba231ae7c7,2024-04-05,Books,Science,292.01,1
a43e558c-2215-4f00-9fdf-0e05c0cef31b,2023-05-01,Toys,Puzzle,146.2,9
11836c4f-2492-44c7-ad58-db1bfe31537a,2023-02-20,Electronics,Headphones,162.7,5
9c3de1b0-022b-4683-9033-da6587cf63fd,2023-09-29,Toys,Board Game,476.99,10
59e7703a-70aa-4b0d-aa03-8ad4a667b982,2024-05-08,Clothing,Shirt,407.92,6
bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,2024-03-09,Home,Vacuum,218.12,9
9db7284b-6965-41d1-ab7e-2e6426c0747e,2024-11-16,Electronics,Tablet,289.69,9
379d58f9-dc26-4108-b140-11a1afc2ccfc,2023-06-24,Electronics,Smartwatch,160.61,1
23d7e6a1-19b8-44fc-a587-1d8916312fc6,2023-09-24,Home,Toaster,145.97,4
bae1e137-96ee-40e5-9f87-3b46c0a0473a,2024-05-02,Home,Blender,147.48,10
6dec6bbd-f697-47a1-99fe-3d53624fea4b,2023-01-10,Home,Lamp,222.26,6
3f6eed9d-23cb-4943-8a84-000350834fef,2024-12-20,Electronics,Laptop,147.8,6
3f87dfc2-1591-42f2-a505-da9c46e75a2c,2023-05-29,Home,Toaster,494.46,2
b89f3a92-999a-4d86-99db-13028dab66d3,2023-08-01,Home,Blender,462.64,3
f0f7ad22-c76a-4e0f-88f0-91f09b8b38ae,2023-08-08,Electronics,Tablet,74.8,5
d8d994b8-d90f-44e9-86dd-f6cab0c30a59,2024-09-28,Electronics,Laptop,278.32,1
34981735-4d38-4415-a036-35fca88d4108,2024-12-07,Clothing,Hat,378.66,6
304b2370-8270-4238-9b5f-8f39848b34f0,2024-11-04,Toys,Action Figure,301.2,7
a56b61e0-4ba8-44ca-a449-cb6fbf72ae52,2023-11-27,Books,Fiction,480.13,9
cb35097a-e5dd-48f1-88a7-38ab0df83e12,2024-03-28,Electronics,Smartwatch,271.27,3
62c965b2-7eb0-462a-bd45-74ebf4655a21,2024-07-19,Books,Non-fiction,8.3,10
a3595d1f-7fe4-442e-bdb7-88a61cdcc4c2,2023-08-25,Clothing,Shirt,187.92,10
e3837348-873d-48bd-922d-d7be980bc81e,2023-10-12,Toys,Doll,471.19,7
5c70ee97-fca4-4567-8316-d2d6fa4a58ef,2024-04-29,Toys,Lego Set,216.12,3
6307d4d1-21c9-415d-9104-5a16ef15ab72,2024-08-17,Toys,Puzzle,262.84,10
6bbdb66f-9181-4091-96c6-f45cdc5e4e78,2023-11-09,Clothing,Shoes,151.0,2
2c3aacdc-aed5-4a46-8bde-005b5d8babd7,2024-12-25,Home,Blender,359.54,5
fcc4091b-f457-47c6-b894-6a15c34201db,2023-07-16,Toys,Action Figure,224.98,6
965d744f-0445-41a8-92af-97e4c536c66e,2024-03-10,Toys,Puzzle,249.16,1
373aedf8-431e-430f-8387-f74d1149d096,2024-02-24,Clothing,Shirt,432.93,5
f2dcb12b-0f7a-4302-ac2e-28150a3217d2,2024-05-12,Home,Toaster,367.16,7
495743a2-81b1-4b80-a5e1-b0f5ca0ee8c4,2024-05-26,Toys,Action Figure,484.38,2
c4615234-8044-4eb2-b66e-dbf4a0ea0251,2023-06-06,Toys,Action Figure,373.42,8
66fba71d-b3a9-4caa-ac6f-6d2e6a59c043,2023-03-01,Home,Vacuum,365.04,4
89a3c811-895c-4fde-a3fa-40691519fd38,2024-04-04,Electronics,Tablet,82.58,6
15669e36-4708-403b-a716-10c19db54283,2023-04-28,Electronics,Tablet,141.67,8
ebc1bb52-82e4-4d4a-943a-c1c54f560ed5,2023-03-20,Toys,Lego Set,337.68,5
27c6cbb1-cedd-469d-b96c-9a0a3404c02a,2024-07-20,Books,Fiction,354.87,4
9620bee6-6406-4ace-93a5-e8508950ddd6,2023-06-17,Home,Toaster,446.67,9
a65be22b-d5a3-46d9-8362-a810a2611b8d,2023-08-05,Home,Blender,219.52,5
4f67448e-10ec-4b1f-a4a5-c736ae59aa52,2023-05-18,Books,Science,162.18,3
f413db19-bade-4d5d-afff-15ccb2dc6c34,2023-07-23,Home,Chair,332.26,2
3e9639ba-0ed2-4c9d-bd17-5712d8b22277,2024-03-12,Clothing,Shirt,474.85,6
1db14bfc-6f3a-4115-acb4-678c16120aa6,2023-03-20,Home,Blender,126.73,1
0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,2023-04-08,Home,Chair,191.22,4
a8761e85-bddf-403a-aa84-30f84f2da233,2024-09-09,Home,Vacuum,338.31,2
033e02f7-1e93-4127-acf7-2140bd9bc648,2024-02-09,Electronics,Tablet,237.71,8
02e7df89-b395-4a98-a320-4ff5b538f96c,2024-03-31,Clothing,Shoes,407.87,9
58c1aad6-f3f8-4ea4-bf14-eafa29f0ef7c,2024-05-14,Home,Lamp,144.89,1
d28fcf68-c871-47b3-8468-b74d85e3ade5,2024-08-17,Clothing,Jeans,319.21,8
5f32d5d8-2abe-4585-825e-0259b88416d2,2023-10-24,Clothing,Shirt,475.66,9
df9b141e-c7f7-4da1-bff1-5840207e863f,2023-09-13,Clothing,Jeans,6.58,3
1e38f711-e2ec-43f4-bba1-aed944cdbfdd,2024-03-22,Books,Fiction,247.89,4
55c34853-0783-443c-a65f-ad87c57c7498,2024-08-21,Home,Chair,108.23,6
861b4f5b-45a0-4539-ade8-370ace9e9ebd,2024-10-23,Electronics,Laptop,24.21,8
f99cea5c-b65a-40f1-8350-ab061059ea28,2024-04-03,Electronics,Tablet,308.62,9
7f0386fa-13ba-4c91-a0a5-fde6939f71a2,2024-04-13,Electronics,Smartwatch,121.18,5
0e3141ec-5c31-4464-82c2-99f07487d772,2023-08-03,Electronics,Tablet,244.7,6
2ab8bd33-911f-430b-9bff-00b07fe670f3,2024-09-18,Home,Vacuum,439.56,3
c5f8e2f8-414f-4994-a845-77805e20c957,2024-07-25,Electronics,Laptop,438.14,2
ac93281a-92eb-4ab0-a4ee-c67c1a57f9e4,2024-11-06,Clothing,Shoes,247.66,9
bda3c162-3a78-464a-9d86-80cbb90800f3,2024-04-22,Books,Biography,300.93,3
dbd30aec-0b46-4173-80a8-547382425912,2024-06-02,Toys,Lego Set,243.07,4
0bc57207-3e9a-4c86-8325-4fbddce8e1c5,2024-12-06,Electronics,Smartphone,113.37,1
eb93f78c-620a-4158-9d2d-904f78c59073,2024-01-02,Toys,Doll,212.7,8
f5d8fb91-ee60-41ac-add0-622e266bf2ea,2023-06-11,Toys,Puzzle,166.07,7
cd98f9e2-8d88-4beb-890d-9655db842660,2023-05-10,Toys,Puzzle,62.33,9
a7dc2bc0-bd9c-4693-b6ca-1127e9f87970,2023-01-02,Clothing,Shoes,478.38,2
3f8e2d0d-5261-4dec-b979-d5f56b5bc975,2024-08-30,Electronics,Smartphone,177.05,1
51e744e4-b864-4a08-aa75-752d6a8fcacb,2023-06-29,Home,Lamp,353.89,5
92502e59-13f0-4822-9374-8a1145712959,2023-06-17,Clothing,Shoes,420.86,1
ac5f12ef-8085-4147-9e91-0f365f705b25,2023-03-11,Home,Lamp,302.52,10
3922a7e4-2de9-42f8-8d7b-ec04e6e59b32,2024-12-22,Electronics,Laptop,19.34,2
0bc1f9e5-fb3d-4063-8409-c5eacde918b3,2024-09-14,Clothing,Jacket,256.21,6
e0827f76-11a5-49b4-a6a3-02d6f43e8c48,2024-04-21,Toys,Puzzle,35.1,8
c605e58a-4845-4343-9db4-49dc77106966,2023-04-23,Clothing,Jacket,134.49,1
161d5c87-53c9-4e59-8f89-e3b2d847dc53,2023-04-21,Clothing,Jacket,208.56,2
5e717fca-020a-4497-b4ed-51458d9765c7,2023-05-08,Electronics,Headphones,215.47,9
c8d57717-9055-436f-8aa5-f9d3335f2f59,2024-01-04,Toys,Doll,456.62,5
3e19fc1d-9f6a-4a65-bd54-da044dcd0009,2024-11-09,Toys,Doll,245.33,1
f8cbab4c-9779-4e84-9e47-2e2276c3e642,2022-12-31,Books,Non-fiction,173.22,10
c6a07656-c5c9-4b91-bf6e-f9ed7e4ce29f,2023-09-08,Books,Fiction,157.71,5
8beb4e78-e683-43a3-bb82-b7963207343e,2023-03-01,Home,Lamp,114.55,4
268b84b6-3ec0-4285-8bc4-ec0ec2aef674,2024-11-25,Books,Non-fiction,270.33,6
061efb95-68f8-4063-aeb1-9ad201a1fb0f,2023-02-09,Electronics,Smartphone,474.2,4
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,2023-04-16,Clothing,Hat,307.32,4
0274ce40-e090-46b6-b186-a5a8d6ee526b,2024-02-01,Toys,Board Game,304.46,5
c2492e5e-005f-40e6-95c3-b2dbf374190d,2024-09-17,Clothing,Shirt,475.39,5
bcf2fc3b-d958-44c2-a053-8c1ba84510a1,2023-12-07,Electronics,Smartphone,402.19,9
34879e41-1a9c-472a-8eb9-047dba2ac3d9,2023-11-26,Clothing,Shirt,391.31,6
6b790d01-3cf8-4d20-bbad-793f87a1ec02,2024-05-30,Toys,Doll,456.55,8
f8f9a45d-0f55-4896-b610-396b7df59abf,2024-01-01,Books,Science,36.42,2
47a2a10b-b62e-4b49-a472-96a4ff38b918,2023-09-11,Home,Blender,261.73,5
3b41c943-ebd8-43b1-8b3d-0c3617d09810,2023-08-23,Toys,Doll,270.06,3
69be173a-850e-40ad-9872-f72ee5b4a1ae,2024-01-23,Toys,Board Game,419.88,3
755d814b-5f5b-4255-a544-9887b36ab3ed,2024-08-12,Toys,Puzzle,430.56,5
94ad6252-15bc-4a3e-bf76-55d7f97c6c3c,2023-04-01,Toys,Board Game,148.64,2
a3209116-222d-46a4-8163-b6ce1877bc06,2023-07-06,Electronics,Laptop,455.77,1
97867b12-1328-4726-a4f4-34d6d1e91691,2024-03-10,Toys,Doll,209.63,10
a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,2023-11-01,Clothing,Hat,368.0,9
4aab47b2-3c9d-428a-a176-1930f6d70248,2023-10-20,Electronics,Smartphone,22.86,9
ed1115d7-50a4-4c85-99d5-7b0242d04d55,2024-08-23,Books,Fiction,378.79,2
d4f76322-b362-40d2-a498-8bdecd0254db,2023-10-26,Clothing,Hat,55.75,4
73e7f042-516c-4b0a-9385-3918bc4015fa,2024-07-01,Clothing,Shoes,396.72,9
f18cccdc-131e-4723-bbcd-f203459ee674,2024-01-03,Clothing,Shirt,82.69,6
c5285425-c7a9-433c-a2d8-39d333e4f986,2023-10-02,Clothing,Jacket,17.0,9
1b0c62eb-27c8-4c6c-9be5-a4c395af6d0c,2023-08-30,Electronics,Laptop,21.72,6
50647c59-774f-4354-b316-ce642a147a96,2024-10-12,Books,Fiction,407.43,5
5bb8b9c8-8932-49f3-9ee8-9a4c681134e2,2024-02-09,Books,Biography,329.36,3
73b0d676-3527-45c8-8534-ca08f6f24d1c,2023-09-03,Toys,Board Game,410.06,5
da3c45ca-43d7-4f2b-b69d-e1e34eed4124,2024-02-16,Home,Toaster,431.68,10
cebeabaa-2859-4b34-9725-d2c71eb2a7b8,2023-03-01,Electronics,Smartphone,41.58,4
b46788bd-d38e-43e4-8de1-087bafa14a55,2024-11-16,Books,Biography,14.98,3
370b9a29-0a53-4df9-9a72-083cb266986c,2024-04-14,Electronics,Smartwatch,304.41,2
25f88c74-53ea-4919-9b48-62c2d5ff2a1f,2024-10-15,Electronics,Laptop,52.3,5
f7e9101d-3f8b-4433-b60e-695c1759ba96,2023-06-15,Toys,Lego Set,397.35,10
0c880714-8372-47e0-a570-46ea5b11f51f,2023-05-09,Books,Non-fiction,416.58,6
d1f16485-429a-4a7c-8c80-d33aad5be3c8,2024-05-06,Home,Toaster,393.46,9
f3bc9a71-07f4-4ee5-ac82-989ffd9cfbb0,2024-10-08,Home,Lamp,258.62,8
8e52fc42-73c3-44a6-9ac7-26b667863fb3,2023-08-03,Home,Blender,154.57,1
183fea70-3ff6-479e-8cd4-b90abf8211bc,2024-07-05,Clothing,Shoes,105.32,3
cb371d97-cdcc-4d6a-9a16-998c7648776e,2023-04-20,Books,Comics,484.78,1
0fc98d2e-030f-4be9-9f17-8f9323c97a1e,2024-10-13,Clothing,Hat,238.34,8
38e7e019-fb89-46c8-87ec-fe71d49347fc,2023-12-05,Clothing,Jacket,217.62,1
668c879b-d2dc-42c8-b2b8-d8aa21768dd7,2024-03-10,Clothing,Jeans,483.61,2
f004e897-a15b-4e18-afb0-64065f4b1a97,2023-12-09,Toys,Lego Set,142.89,7
960be0f4-9513-4c22-9583-9b99a50a13dc,2024-01-15,Toys,Doll,454.29,1
13325c31-d010-418a-aadc-9960424211e2,2024-06-22,Electronics,Smartwatch,255.76,2
329fc417-1081-4d45-bf45-f8a20594b24f,2024-09-03,Electronics,Headphones,13.52,7
cf2e3296-7184-4713-a55f-65b7e709fba6,2023-07-13,Books,Biography,365.14,7
d8e70aeb-e7b3-4085-978b-e96820f87ba2,2024-06-15,Books,Comics,382.54,3
1f5df912-54e0-4431-8f13-3b65d450afa2,2023-04-03,Toys,Action Figure,228.87,10
0cf697a5-7603-436c-b139-4e3c0aee2557,2024-03-08,Electronics,Smartwatch,487.72,10
6ee35607-92ea-4324-ac93-e5962b015723,2024-11-28,Electronics,Headphones,386.75,8
7f0223bc-651e-4252-b974-4cded259f960,2023-12-04,Clothing,Shoes,188.06,10
6d39da75-aee7-4ab2-a1fa-8e7a078c26ce,2024-05-20,Home,Chair,58.93,6
e886a011-36f7-426c-9a9c-06792c3d17e2,2023-09-27,Home,Toaster,169.56,5
722dce13-47a4-4c42-8665-34972fe922aa,2023-05-18,Home,Blender,52.22,6
9d3616a1-08de-4921-a60c-b547e2280fe3,2023-01-19,Toys,Board Game,107.8,4
a5b40983-3eeb-404a-9df2-372e9e825aae,2024-11-02,Home,Lamp,298.74,9
e1fdc6d1-6978-4221-bfb7-5c574b8c031f,2023-10-11,Home,Blender,74.96,2
1674eb65-0f9c-4300-baa1-c5678cf9eea9,2024-10-25,Clothing,Hat,419.84,8
6b52f93c-2321-464e-a20d-4a1f479f6628,2023-12-28,Books,Science,362.9,10
cc152a1b-e278-4642-a484-e035330faaa3,2024-08-20,Toys,Lego Set,381.49,3
fe7c80e9-a179-4e93-bfc8-25ac869bc00f,2024-06-03,Electronics,Smartphone,384.87,2
04ffeab2-cb7b-4b3a-8b2d-158acd5ae324,2023-09-25,Clothing,Jacket,208.87,8
b69f75c5-c82b-41be-a1eb-64e6fd498e20,2024-07-18,Home,Toaster,417.99,2
c80c2195-8b65-44ce-bacc-99705beec570,2023-11-25,Electronics,Smartphone,164.11,8
90ce82e8-e9a5-4368-9812-9eb27c13f47a,2023-06-15,Clothing,Hat,301.37,5
453b45fe-636c-4499-9254-aad3809cd839,2024-04-23,Toys,Action Figure,137.73,8
98dc9e0b-51a1-45df-86ac-10102e0869c1,2024-03-09,Home,Vacuum,378.74,8
cf89569d-e550-4736-8780-6e713811b519,2024-11-10,Toys,Puzzle,275.07,4
cf03f0c8-0eff-45bd-87eb-340dc74e48ff,2024-12-15,Clothing,Jacket,479.94,4
5b80b8d1-8788-4fed-b8c0-4ed8fdd4ff21,2024-12-29,Electronics,Laptop,164.31,3
3b964c74-ffe6-4994-9580-4c2ac44fc4b8,2023-05-28,Books,Biography,259.64,10
3f738f50-19a2-476f-a8dd-2bfdf956be95,2023-10-24,Home,Blender,461.01,5
889fe107-443b-4d0f-bdbc-3093a8284442,2023-10-17,Toys,Puzzle,351.13,6
bcaff931-ead1-4464-8a8e-858cd0f81063,2023-05-19,Electronics,Headphones,68.0,7
f2a32efd-ff13-4c80-8398-c3320e500785,2024-12-24,Electronics,Smartphone,85.24,3
fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,2024-08-02,Books,Fiction,87.27,6
ef69a980-5ad4-49ef-a36f-a890cc21cbdb,2023-01-08,Clothing,Shoes,435.53,6
2c78644f-d860-45a2-bdd5-b0f8d6d744fd,2023-06-01,Books,Fiction,24.34,8
5168bbf2-97af-4bde-bc8e-9d782d14e9f4,2023-12-09,Books,Biography,250.12,8
5bd93609-b297-4782-bcf4-74aace63cb1a,2023-10-07,Clothing,Hat,246.16,1
b4157cea-0738-4ba4-9770-a3dbe9fa97e2,2024-02-12,Clothing,Hat,211.98,2
91519998-f293-4585-9a07-d758b357f3f9,2023-05-31,Clothing,Shirt,151.89,8
f2c84743-9027-4770-a460-d0d2904883c1,2023-01-04,Electronics,Headphones,497.89,2
cf767343-fced-4994-9631-c383303014d0,2024-03-30,Electronics,Tablet,263.63,6
8ac8ad93-7e02-421d-b86b-543ae1b243cc,2023-08-29,Home,Chair,445.32,8
09b7fdf7-7d8d-4ddd-acf1-49cb4f1e1a37,2023-09-12,Home,Chair,326.86,8
9a069295-3b8d-4447-8e61-065f171b1b80,2023-03-14,Books,Non-fiction,148.65,3
7a5d7c82-86c5-447c-851a-00393803dcee,2024-12-07,Books,Non-fiction,402.39,5
9d37efb6-eafb-4e90-94ec-84ce002ccb25,2023-10-13,Home,Toaster,262.09,6
573bfc17-2167-435e-8e73-34f233932b6c,2024-12-11,Toys,Doll,238.69,10
cd6bb03b-eb35-47a0-ad6e-0291b7893986,2023-07-16,Books,Non-fiction,468.42,10
0f3f0f48-52d6-4779-9e43-79cbd8230076,2024-01-25,Toys,Board Game,86.3,3
b466fab6-962c-44dd-a5d0-7461059c1574,2024-12-15,Toys,Puzzle,9.86,9
1c654aa2-c63c-421d-a443-5958eacf33a9,2023-01-10,Clothing,Shoes,93.72,2
5d696bc8-dc54-459b-86bb-42c7d8b2f8b6,2024-04-15,Electronics,Headphones,38.19,7
b45c9a54-5fa3-4531-9291-6e60f5e72daf,2023-07-31,Home,Blender,159.36,2
96053035-6545-4030-a981-fa54f121e129,2023-01-26,Electronics,Laptop,103.64,6
52961fb3-4d40-4b28-9628-ddcd19dd3e8c,2024-05-16,Home,Blender,271.18,9
bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,2023-08-01,Electronics,Tablet,51.88,2
a3a6ef83-cab6-4107-afd6-9b3af2dd9456,2024-05-12,Home,Chair,237.0,5
51397c06-a630-4d9d-bcb9-23f5f5edf382,2024-01-06,Electronics,Laptop,38.05,9
8fddbebc-f7ff-48d4-b509-f08a2c988bca,2023-11-05,Clothing,Hat,442.25,8
9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,2023-02-03,Toys,Doll,316.27,7
aa604892-3926-42e9-9b58-eb49c9784b52,2024-06-23,Home,Vacuum,140.92,10
60ddc7f1-2ce3-4822-9080-12b896c56fe7,2024-06-30,Toys,Puzzle,294.31,7
4b657bcc-b041-4f19-bbe7-18354e8bf78a,2023-07-15,Home,Toaster,186.8,4
0075d3d5-ba94-4a66-ad7e-4a452099e71f,2023-07-31,Home,Lamp,467.48,10
92a54d04-f2dd-41f5-b3b6-d344f2e3c6f0,2024-04-29,Clothing,Hat,272.8,4
c55523ed-fe89-46c8-99cb-3540643ffdae,2023-02-13,Electronics,Laptop,43.35,9
2e9ce8ff-084a-4c4b-9146-8cdcf7164b73,2024-03-19,Home,Vacuum,55.97,3
cf0df860-ebc9-4914-9176-a9d19a3624d6,2024-09-30,Electronics,Laptop,143.59,8
a3bfe403-388c-4751-9c83-79aef7b02805,2023-01-23,Clothing,Jacket,284.01,7
7f05fbf5-efca-4577-9aa6-f7cb90c7e6ac,2024-10-31,Books,Non-fiction,399.46,2
13eb22c9-bece-421a-94c7-743b2401342a,2024-07-10,Toys,Lego Set,324.19,6
51cbf9e5-fb7d-4ba1-98c8-8c483ced4d1f,2024-12-20,Home,Lamp,168.43,4
f68c62e6-e2a4-4909-a2dd-22d52afaab7b,2023-12-31,Clothing,Hat,304.36,10
ab86bafd-b57e-4883-9258-6d9016b6bf61,2024-04-15,Electronics,Smartwatch,335.91,7
55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,2024-05-05,Home,Lamp,108.61,7
35adde88-43e4-4668-82ea-d2df725656e3,2023-12-19,Electronics,Smartphone,392.77,10
59b9222c-115a-4fac-b173-fcdf3fe1e8f3,2024-01-15,Books,Non-fiction,50.21,6
b86d066b-1ba8-47c6-897a-24ad41b455b8,2023-05-14,Home,Chair,77.51,9
702f31e5-62cc-4604-8c53-644b0053f649,2024-01-02,Toys,Board Game,240.35,4
2a9527f6-f817-4ebf-ab6e-64c5bb8aa843,2024-08-04,Home,Blender,165.05,3
e1bbb8cd-7e3a-4f07-a9fd-28e6e271fff9,2024-11-09,Toys,Action Figure,72.8,2
6016c743-8bc8-4a02-99ea-493660f34ebc,2024-05-16,Electronics,Headphones,215.58,10
c9ea356a-7abf-4ebf-942c-b1ae19f738cb,2024-08-04,Home,Lamp,166.91,8
c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,2024-02-27,Clothing,Hat,381.2,2
7387928a-29a3-4b6d-b9bf-ca38afe9be90,2024-09-18,Clothing,Jeans,282.27,10
088dbd82-d883-43f8-8c98-03de12de9e5a,2023-03-21,Books,Biography,388.09,10
42d943ee-5197-4e75-8523-d4fd4b7f2183,2023-01-29,Clothing,Shoes,180.72,8
5780be17-12fe-4c2b-9acf-42c5f3a02120,2023-10-14,Books,Science,161.9,6
29310971-601e-4211-a34f-76b42b8c03bf,2023-01-22,Electronics,Smartphone,442.23,9
f11c0ac5-8c0b-493a-9333-5bc9bb635ff5,2024-04-20,Toys,Board Game,477.9,2
5683ede0-17d5-4563-ba60-ede1e5eb772d,2024-11-24,Electronics,Tablet,357.12,8
e4aa786d-9d17-4218-bc3b-0de5981262ac,2024-07-07,Toys,Puzzle,282.44,3
6e6b34b9-07ef-4ba8-b45a-6ab37b94a34d,2023-04-28,Toys,Puzzle,349.07,5
9b792afa-2a3d-418d-a754-a29ff143e545,2024-07-01,Books,Comics,344.26,7
0db5d441-2837-4418-af27-c1b9e3c6dedb,2024-07-24,Clothing,Hat,450.38,2
f9722cc1-349e-44a9-94c2-9d5c19ec0829,2023-05-17,Clothing,Jacket,93.12,10
